locusId1,locusId2,gene1,gene2,layer,source,subtype,score,interaction_class,validation,zscore,read_ratio,query_gene,polarity,gene_direction
SPD_1087,SPD_1167,fhs,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.042018939,1.102490542,,,
SPD_1087,SPD_1169,fhs,SPD_1169,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.158506407,1.209911404,,,
SPD_1087,SPD_2005,fhs,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.29638509,2.986033564,,,
SPD_1087,SPD_1406,fhs,metA,ppi,STRING,PPI,0.804,PPI,Computational,,,,,
SPD_1088,SPD_1352,coaB,SPD_1352,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.276295174,1.734885294,,,
SPD_1088,SPD_2058,coaB,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.062604246,0.088660549,,,
SPD_1090,SPD_1309,SPD_1090,pgdA,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-3.148088914,0.0,,,
SPD_1090,SPD_1634,SPD_1090,galK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.04330901,4.457840224,,,
SPD_1091,SPD_1093,SPD_1091,SPD_1093,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.52034358,0.081299171,,,
SPD_1091,SPD_1095,SPD_1091,SPD_1095,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.752883155,0.492074602,,,
SPD_1091,SPD_2007,SPD_1091,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.090706373,1.826046837,,,
SPD_1091,SPD_2013,SPD_1091,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.470604318,1.606360317,,,
SPD_1091,SPD_2058,SPD_1091,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.429345639,0.445832728,,,
SPD_1092,SPD_1131,SPD_1092,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.049839759,1.735886342,,,
SPD_1092,SPD_2002,SPD_1092,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.229872553,1.899447541,,,
SPD_1092,SPD_2005,SPD_1092,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.373249441,2.247805028,,,
SPD_1092,SPD_2007,SPD_1092,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.050486816,1.801954072,,,
SPD_1092,SPD_2009,SPD_1092,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.337513322,1.974959369,,,
SPD_1092,SPD_2016,SPD_1092,SPD_2016,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.034011018,3.281444768,,,
SPD_1094,SPD_1095,SPD_1094,SPD_1095,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.846746015,0.169315753,,,
SPD_1094,SPD_2069,SPD_1094,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.447750499,4.562606648,,,
SPD_1095,SPD_2004,SPD_1095,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.551187722,1.788364589,,,
SPD_1095,SPD_2009,SPD_1095,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.047482834,1.750773572,,,
SPD_1095,SPD_2020,SPD_1095,SPD_2020,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.158093227,2.294709995,,,
SPD_1095,SPD_2058,SPD_1095,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.015088084,0.409655976,,,
SPD_1096,SPD_1739,uvrB,recA,ppi,STRING,PPI,0.795,PPI,Computational,,,,,
SPD_1097,SPD_1098,SPD_1097,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.423857301,0.337346398,,,
SPD_1097,SPD_1131,SPD_1097,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.574064982,1.666417354,,,
SPD_1097,SPD_1438,SPD_1097,SPD_1438,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.06896758,1.275315913,,,
SPD_1097,SPD_2002,SPD_1097,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.531569519,2.184725949,,,
SPD_1097,SPD_2004,SPD_1097,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.7320732,2.200957378,,,
SPD_1097,SPD_2007,SPD_1097,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.693416265,2.028250521,,,
SPD_1097,SPD_2009,SPD_1097,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.606352998,1.753402388,,,
SPD_1097,SPD_2011,SPD_1097,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.236393746,1.900046589,,,
SPD_1098,SPD_1670,SPD_1098,amiC,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-2.274800003,0.0,,,
SPD_1098,SPD_1671,SPD_1098,amiA,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-6.924395457,0.0,,,
SPD_1098,SPD_1149,SPD_1098,crcB1,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.495126868,2.064310463,,,
SPD_1098,SPD_1167,SPD_1098,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.439367437,1.402269682,,,
SPD_1098,SPD_1168,SPD_1098,SPD_1168,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.49921806,1.467430949,,,
SPD_1098,SPD_1169,SPD_1098,SPD_1169,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.726993295,1.285959787,,,
SPD_1098,SPD_1170,SPD_1098,SPD_1170,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.425678281,1.423688939,,,
SPD_1098,SPD_1175,SPD_1098,SPD_1175,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.072808107,1.204309911,,,
SPD_1098,SPD_1177,SPD_1098,SPD_1177,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.735100757,1.275562213,,,
SPD_1098,SPD_1178,SPD_1098,SPD_1178,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.589105421,1.163329245,,,
SPD_1098,SPD_1179,SPD_1098,SPD_1179,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.457469392,1.236724697,,,
SPD_1098,SPD_1210,SPD_1098,aroE,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.207107327,1.962255088,,,
SPD_1098,SPD_1516,SPD_1098,SPD_1516,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.296908708,0.602763909,,,
SPD_1098,SPD_1752,SPD_1098,SPD_1752,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.427996297,0.81681468,,,
SPD_1098,SPD_2058,SPD_1098,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.898048036,0.371899962,,,
SPD_1099,SPD_1671,SPD_1099,amiA,genetic_interaction,Dual Tn-seq,strong,,negative,Synthetic Lethal,-3.616086666,0.0,,,
SPD_1100,SPD_1246,zwf,nagB,ppi,STRING,PPI,0.701,PPI,Computational,,,,,
SPD_1100,SPD_1780,zwf,rpe,ppi,STRING,PPI,0.774,PPI,Computational,,,,,
SPD_1100,SPD_1158,zwf,gdhA,ppi,STRING,PPI,0.814,PPI,Computational,,,,,
SPD_1100,SPD_1326,zwf,pgm,ppi,STRING,PPI,0.84,PPI,Computational,,,,,
SPD_1101,SPD_1104,ftsY,smc,ppi,STRING,PPI,0.858,PPI,Computational,,,,,
SPD_1101,SPD_1188,ftsY,rplJ,ppi,STRING,PPI,0.871,PPI,Computational,,,,,
SPD_1101,SPD_1512,ftsY,secA,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_1101,SPD_1820,ftsY,secE,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_1101,SPD_1142,ftsY,ffh,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_1102,SPD_1103,SPD_1102,SPD_1103,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.512551966,0.0,,,
SPD_1102,SPD_2004,SPD_1102,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.006836113,2.230551756,,,
SPD_1103,SPD_1668,SPD_1103,amiE,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-2.831521276,0.0,,,
SPD_1103,SPD_1644,SPD_1103,SPD_1644,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.263426223,1.571874843,,,
SPD_1103,SPD_2004,SPD_1103,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.076080231,1.989741034,,,
SPD_1103,SPD_2007,SPD_1103,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.447617586,1.71522683,,,
SPD_1103,SPD_2009,SPD_1103,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.365574253,2.019247191,,,
SPD_1103,SPD_2058,SPD_1103,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.326863903,0.409105249,,,
SPD_1104,SPD_1800,smc,SPD_1800,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.227745352,1.792926376,,,
SPD_1104,SPD_2011,smc,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.851813843,3.099331117,,,
SPD_1104,SPD_2014,smc,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.017622592,2.824215736,,,
SPD_1104,SPD_1655,smc,scpB,ppi,STRING,PPI,0.852,PPI,Computational,,,,,
SPD_1104,SPD_1345,smc,greA,ppi,STRING,PPI,0.89,PPI,Computational,,,,,
SPD_1104,SPD_1656,smc,scpA,ppi,STRING,PPI,0.977,PPI,Computational,,,,,
SPD_1107,SPD_1771,guaC,SPD_1771,genetic_interaction,Dual Tn-seq,medium-only,,negative,Untested,-3.119257923,0.140547202,,,
SPD_1107,SPD_1108,guaC,SPD_1108,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.237290456,0.17582835,,,
SPD_1107,SPD_1109,guaC,SPD_1109,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.240999756,0.398104979,,,
SPD_1107,SPD_1133,guaC,pyrB,ppi,STRING,PPI,0.706,PPI,Computational,,,,,
SPD_1107,SPD_1628,guaC,xpt,ppi,STRING,PPI,0.94,PPI,Computational,,,,,
SPD_1107,SPD_1548,guaC,gmk,ppi,STRING,PPI,0.947,PPI,Computational,,,,,
SPD_1107,SPD_1407,guaC,apt,ppi,STRING,PPI,0.953,PPI,Computational,,,,,
SPD_1107,SPD_1274,guaC,guaA,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_1108,SPD_1109,SPD_1108,SPD_1109,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-19.42029376,0.249804911,,,
SPD_1108,SPD_1115,SPD_1108,leuB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.722167987,0.656123713,,,
SPD_1108,SPD_1131,SPD_1108,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.500610067,1.302923231,,,
SPD_1108,SPD_1167,SPD_1108,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.441559938,0.941761172,,,
SPD_1108,SPD_1266,SPD_1108,SPD_1266,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.354050756,0.823092534,,,
SPD_1108,SPD_1829,SPD_1108,SPD_1829,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.387907388,0.376074445,,,
SPD_1108,SPD_2002,SPD_1108,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.859315055,2.26057591,,,
SPD_1108,SPD_2004,SPD_1108,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.046385906,1.994212518,,,
SPD_1108,SPD_2005,SPD_1108,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.783750749,1.611870441,,,
SPD_1108,SPD_2006,SPD_1108,SPD_2006,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.033136813,2.50862696,,,
SPD_1108,SPD_2007,SPD_1108,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.9330175,1.848079985,,,
SPD_1108,SPD_2009,SPD_1108,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.605099659,1.898526997,,,
SPD_1108,SPD_2011,SPD_1108,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.333852768,1.844622089,,,
SPD_1108,SPD_2012,SPD_1108,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.472770558,1.935289924,,,
SPD_1108,SPD_2013,SPD_1108,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.925532422,2.181760844,,,
SPD_1108,SPD_2014,SPD_1108,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.129463491,1.550481839,,,
SPD_1108,SPD_2017,SPD_1108,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.024965268,1.647037279,,,
SPD_1108,SPD_2019,SPD_1108,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.748712286,1.599783179,,,
SPD_1108,SPD_2058,SPD_1108,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.874667145,0.465137411,,,
SPD_1108,SPD_2069,SPD_1108,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.713310417,2.585331318,,,
SPD_1109,SPD_1111,SPD_1109,SPD_1111,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.806521633,0.31129456,,,
SPD_1109,SPD_1113,SPD_1109,SPD_1113,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.255500012,0.354166464,,,
SPD_1109,SPD_1115,SPD_1109,leuB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.591374746,0.533439233,,,
SPD_1109,SPD_1131,SPD_1109,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.942355058,1.227894799,,,
SPD_1109,SPD_1166,SPD_1109,SPD_1166,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.477157622,0.975199025,,,
SPD_1109,SPD_1267,SPD_1109,SPD_1267,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.778841733,0.857162752,,,
SPD_1109,SPD_1506,SPD_1109,SPD_1506,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.046704371,1.279192693,,,
SPD_1109,SPD_1597,SPD_1109,trpB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.237811686,1.291834404,,,
SPD_1109,SPD_1973,SPD_1109,SPD_1973,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.197439472,1.230890977,,,
SPD_1109,SPD_2002,SPD_1109,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,11.42749776,2.086506877,,,
SPD_1109,SPD_2004,SPD_1109,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.13242807,1.760181603,,,
SPD_1109,SPD_2005,SPD_1109,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.614556233,1.817876604,,,
SPD_1109,SPD_2007,SPD_1109,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,12.48026724,1.808692437,,,
SPD_1109,SPD_2009,SPD_1109,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,11.26785245,1.836536932,,,
SPD_1109,SPD_2011,SPD_1109,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.370993652,1.864123636,,,
SPD_1109,SPD_2013,SPD_1109,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.730497433,1.553251918,,,
SPD_1109,SPD_2014,SPD_1109,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.316848287,1.552785588,,,
SPD_1109,SPD_2017,SPD_1109,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.246222446,1.486238606,,,
SPD_1109,SPD_2018,SPD_1109,SPD_2018,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.72259226,1.83869707,,,
SPD_1109,SPD_2019,SPD_1109,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.713811148,1.402511573,,,
SPD_1109,SPD_2033,SPD_1109,yfiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.364327596,0.380015689,,,
SPD_1109,SPD_2057,SPD_1109,SPD_2057,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.192234224,0.095415536,,,
SPD_1109,SPD_2058,SPD_1109,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.934018438,0.422685393,,,
SPD_1109,SPD_2064,SPD_1109,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.603496234,0.515380129,,,
SPD_1109,SPD_2068,SPD_1109,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.632269674,0.490531137,,,
SPD_1111,SPD_1115,SPD_1111,leuB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.20151335,0.232016014,,,
SPD_1111,SPD_2002,SPD_1111,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.617457564,2.699774205,,,
SPD_1111,SPD_2005,SPD_1111,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.883686236,2.37579664,,,
SPD_1111,SPD_2007,SPD_1111,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.192889442,1.61440935,,,
SPD_1111,SPD_2009,SPD_1111,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.050800945,2.323714929,,,
SPD_1112,SPD_1876,SPD_1112,SPD_1876,genetic_interaction,Dual Tn-seq,medium-only,,negative,Untested,-1.972660571,0.096265717,,,
SPD_1113,SPD_1115,SPD_1113,leuB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.96561483,0.170961046,,,
SPD_1113,SPD_1740,SPD_1113,cinA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.088179625,3.032341734,,,
SPD_1113,SPD_2007,SPD_1113,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.096553352,2.072953542,,,
SPD_1113,SPD_2014,SPD_1113,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.218536682,1.973670697,,,
SPD_1115,SPD_1117,leuB,SPD_1117,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.719686716,0.276256694,,,
SPD_1115,SPD_1499,leuB,nanB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.509244306,1.305130341,,,
SPD_1115,SPD_1656,leuB,scpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.387253425,2.768172195,,,
SPD_1115,SPD_2002,leuB,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.244718256,1.836637357,,,
SPD_1115,SPD_2004,leuB,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.811776379,2.082911768,,,
SPD_1115,SPD_2005,leuB,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.623561571,2.077264697,,,
SPD_1115,SPD_2007,leuB,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.570935194,1.560239048,,,
SPD_1115,SPD_2009,leuB,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.990820947,1.772485958,,,
SPD_1115,SPD_2013,leuB,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.896419102,1.538006873,,,
SPD_1115,SPD_2014,leuB,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.530474942,1.813857789,,,
SPD_1115,SPD_2058,leuB,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.993259536,0.45656006,,,
SPD_1115,SPD_2064,leuB,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.075494379,0.433307444,,,
SPD_1115,SPD_1956,leuB,ilvD,ppi,STRING,PPI,0.916,PPI,Computational,,,,,
SPD_1117,SPD_2004,SPD_1117,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.169420153,2.398396365,,,
SPD_1117,SPD_2005,SPD_1117,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.483024347,2.191251203,,,
SPD_1117,SPD_2009,SPD_1117,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.858290159,1.920792975,,,
SPD_1117,SPD_2019,SPD_1117,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.16530927,1.844623063,,,
SPD_1118,SPD_2007,cutC,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.0955912,1.578487593,,,
SPD_1119,SPD_1121,SPD_1119,SPD_1121,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.498762749,0.530253399,,,
SPD_1119,SPD_2005,SPD_1119,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.802113615,2.018213652,,,
SPD_1119,SPD_2007,SPD_1119,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.335068264,1.990089159,,,
SPD_1120,SPD_0244,topA,cdsA,suppression,Sup-seq,suppression,,suppression,Published,,,cdsA,Negative,-
SPD_1120,SPD_1142,topA,ffh,ppi,STRING,PPI,0.709,PPI,Computational,,,,,
SPD_1120,SPD_2041,topA,tsf,ppi,STRING,PPI,0.751,PPI,Computational,,,,,
SPD_1120,SPD_1758,topA,rpoC,ppi,STRING,PPI,0.783,PPI,Computational,,,,,
SPD_1120,SPD_1739,topA,recA,ppi,STRING,PPI,0.888,PPI,Computational,,,,,
SPD_1121,SPD_1167,SPD_1121,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.511477516,0.999608751,,,
SPD_1121,SPD_1175,SPD_1121,SPD_1175,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.293131703,0.994496768,,,
SPD_1121,SPD_1664,SPD_1121,SPD_1664,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.198177364,1.323796229,,,
SPD_1121,SPD_1753,SPD_1121,SPD_1753,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.027451983,1.073087467,,,
SPD_1121,SPD_2002,SPD_1121,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.137384325,1.581680246,,,
SPD_1121,SPD_2004,SPD_1121,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.076976647,1.843753275,,,
SPD_1121,SPD_2005,SPD_1121,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.36998388,1.784749866,,,
SPD_1121,SPD_2007,SPD_1121,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.400334578,1.757722341,,,
SPD_1121,SPD_2009,SPD_1121,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.936962355,1.771553129,,,
SPD_1121,SPD_2011,SPD_1121,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.387116354,1.713661371,,,
SPD_1121,SPD_2012,SPD_1121,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.198454751,1.294944635,,,
SPD_1121,SPD_2013,SPD_1121,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.530171857,1.447118933,,,
SPD_1121,SPD_2014,SPD_1121,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.355790422,1.582866435,,,
SPD_1121,SPD_2017,SPD_1121,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.995740876,1.563428812,,,
SPD_1121,SPD_2019,SPD_1121,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.248221628,1.609858136,,,
SPD_1121,SPD_2058,SPD_1121,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.960335629,0.384930284,,,
SPD_1121,SPD_2068,SPD_1121,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.977152958,0.44727447,,,
SPD_1121,SPD_2069,SPD_1121,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.205189492,2.994761922,,,
SPD_1121,SPD_0244,SPD_1121,cdsA,suppression,Sup-seq,suppression,,suppression,Published,,,cdsA,-,Negative
